Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: -3x + y = -31 si -x - y = -1,Din prima ecuatie: -3x + y = -31. Din a doua: -x - y = -1. Folosind metoda substitutiei sau reducerii: det = -3·-1 - -1·1 = 4. x = (-31·-1 - -1·1)/4 = 32//4 = 8. y = (-3·-1 - -1·-31)/4 = -28//4 = -7.,"x = 8, y = -7",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: -3x + y = -31 si -x - y = -1,din prima ecuatie: -3x + y = -31. din a doua: -x - y = -1. folosind metoda substitutiei sau reducerii: det = -3·-1 - -1·1 = 4. x = (-31·-1 - -1·1)/4 = 32//4 = 8. y = (-3·-1 - -1·-31)/4 = -28//4 = -7.,"x = 8, y = -7",59,15,199,13,4,8,0,0,1,0,0,0,rezolvati sistemul de ecuatii: -3x + y = -31 si -x - y = -1
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 5x - 2y = -12 si x + 5y = 30,Din prima ecuatie: 5x - 2y = -12. Din a doua: x + 5y = 30. Folosind metoda substitutiei sau reducerii: det = 5·5 - 1·-2 = 27. x = (-12·5 - 30·-2)/27 = 0//27 = 0. y = (5·30 - 1·-12)/27 = 162//27 = 6.,"x = 0, y = 6",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 5x - 2y = -12 si x + 5y = 30,din prima ecuatie: 5x - 2y = -12. din a doua: x + 5y = 30. folosind metoda substitutiei sau reducerii: det = 5·5 - 1·-2 = 27. x = (-12·5 - 30·-2)/27 = 0//27 = 0. y = (5·30 - 1·-12)/27 = 162//27 = 6.,"x = 0, y = 6",59,15,198,12,7,5,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 5x - 2y = -12 si x + 5y = 30
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 5x - 3y = -58 si 5x - y = -46,Din prima ecuatie: 5x - 3y = -58. Din a doua: 5x - y = -46. Folosind metoda substitutiei sau reducerii: det = 5·-1 - 5·-3 = 10. x = (-58·-1 - -46·-3)/10 = -80//10 = -8. y = (5·-46 - 5·-58)/10 = 60//10 = 6.,"x = -8, y = 6",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 5x - 3y = -58 si 5x - y = -46,din prima ecuatie: 5x - 3y = -58. din a doua: 5x - y = -46. folosind metoda substitutiei sau reducerii: det = 5·-1 - 5·-3 = 10. x = (-58·-1 - -46·-3)/10 = -80//10 = -8. y = (5·-46 - 5·-58)/10 = 60//10 = 6.,"x = -8, y = 6",60,15,205,13,7,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 5x - 3y = -58 si 5x - y = -46
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 5x - 3y = 21 si 5x + 2y = 36,Din prima ecuatie: 5x - 3y = 21. Din a doua: 5x + 2y = 36. Folosind metoda substitutiei sau reducerii: det = 5·2 - 5·-3 = 25. x = (21·2 - 36·-3)/25 = 150//25 = 6. y = (5·36 - 5·21)/25 = 75//25 = 3.,"x = 6, y = 3",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 5x - 3y = 21 si 5x + 2y = 36,din prima ecuatie: 5x - 3y = 21. din a doua: 5x + 2y = 36. folosind metoda substitutiei sau reducerii: det = 5·2 - 5·-3 = 25. x = (21·2 - 36·-3)/25 = 150//25 = 6. y = (5·36 - 5·21)/25 = 75//25 = 3.,"x = 6, y = 3",59,15,197,12,8,4,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 5x - 3y = 21 si 5x + 2y = 36
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 2x - 3y = -26 si x - 2y = -14,Din prima ecuatie: 2x - 3y = -26. Din a doua: x - 2y = -14. Folosind metoda substitutiei sau reducerii: det = 2·-2 - 1·-3 = -1. x = (-26·-2 - -14·-3)/-1 = 10//-1 = -10. y = (2·-14 - 1·-26)/-1 = -2//-1 = 2.,"x = -10, y = 2",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 2x - 3y = -26 si x - 2y = -14,din prima ecuatie: 2x - 3y = -26. din a doua: x - 2y = -14. folosind metoda substitutiei sau reducerii: det = 2·-2 - 1·-3 = -1. x = (-26·-2 - -14·-3)/-1 = 10//-1 = -10. y = (2·-14 - 1·-26)/-1 = -2//-1 = 2.,"x = -10, y = 2",60,15,205,14,7,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 2x - 3y = -26 si x - 2y = -14
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 3x - 2y = -33 si -3x - 2y = 21,Din prima ecuatie: 3x - 2y = -33. Din a doua: -3x - 2y = 21. Folosind metoda substitutiei sau reducerii: det = 3·-2 - -3·-2 = -12. x = (-33·-2 - 21·-2)/-12 = 108//-12 = -9. y = (3·21 - -3·-33)/-12 = -36//-12 = 3.,"x = -9, y = 3",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 3x - 2y = -33 si -3x - 2y = 21,din prima ecuatie: 3x - 2y = -33. din a doua: -3x - 2y = 21. folosind metoda substitutiei sau reducerii: det = 3·-2 - -3·-2 = -12. x = (-33·-2 - 21·-2)/-12 = 108//-12 = -9. y = (3·21 - -3·-33)/-12 = -36//-12 = 3.,"x = -9, y = 3",61,15,212,13,8,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 3x - 2y = -33 si -3x - 2y = 21
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 2x + 4y = -26 si -x - y = 4,Din prima ecuatie: 2x + 4y = -26. Din a doua: -x - y = 4. Folosind metoda substitutiei sau reducerii: det = 2·-1 - -1·4 = 2. x = (-26·-1 - 4·4)/2 = 10//2 = 5. y = (2·4 - -1·-26)/2 = -18//2 = -9.,"x = 5, y = -9",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 2x + 4y = -26 si -x - y = 4,din prima ecuatie: 2x + 4y = -26. din a doua: -x - y = 4. folosind metoda substitutiei sau reducerii: det = 2·-1 - -1·4 = 2. x = (-26·-1 - 4·4)/2 = 10//2 = 5. y = (2·4 - -1·-26)/2 = -18//2 = -9.,"x = 5, y = -9",58,15,194,13,5,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 2x + 4y = -26 si -x - y = 4
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 4x + 3y = 70 si 4x + 5y = 90,Din prima ecuatie: 4x + 3y = 70. Din a doua: 4x + 5y = 90. Folosind metoda substitutiei sau reducerii: det = 4·5 - 4·3 = 8. x = (70·5 - 90·3)/8 = 80//8 = 10. y = (4·90 - 4·70)/8 = 80//8 = 10.,"x = 10, y = 10",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 4x + 3y = 70 si 4x + 5y = 90,din prima ecuatie: 4x + 3y = 70. din a doua: 4x + 5y = 90. folosind metoda substitutiei sau reducerii: det = 4·5 - 4·3 = 8. x = (70·5 - 90·3)/8 = 80//8 = 10. y = (4·90 - 4·70)/8 = 80//8 = 10.,"x = 10, y = 10",59,15,191,14,8,4,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 4x + 3y = 70 si 4x + 5y = 90
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: -2x - y = -6 si 3x - 2y = 2,Din prima ecuatie: -2x - y = -6. Din a doua: 3x - 2y = 2. Folosind metoda substitutiei sau reducerii: det = -2·-2 - 3·-1 = 7. x = (-6·-2 - 2·-1)/7 = 14//7 = 2. y = (-2·2 - 3·-6)/7 = 14//7 = 2.,"x = 2, y = 2",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati sistemul de ecuatii: -2x - y = -6 si 3x - 2y = 2,din prima ecuatie: -2x - y = -6. din a doua: 3x - 2y = 2. folosind metoda substitutiei sau reducerii: det = -2·-2 - 3·-1 = 7. x = (-6·-2 - 2·-1)/7 = 14//7 = 2. y = (-2·2 - 3·-6)/7 = 14//7 = 2.,"x = 2, y = 2",58,15,192,12,5,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: -2x - y = -6 si 3x - 2y = 2
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 4x - y = -27 si x - 3y = -26,Din prima ecuatie: 4x - y = -27. Din a doua: x - 3y = -26. Folosind metoda substitutiei sau reducerii: det = 4·-3 - 1·-1 = -11. x = (-27·-3 - -26·-1)/-11 = 55//-11 = -5. y = (4·-26 - 1·-27)/-11 = -77//-11 = 7.,"x = -5, y = 7",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 4x - y = -27 si x - 3y = -26,din prima ecuatie: 4x - y = -27. din a doua: x - 3y = -26. folosind metoda substitutiei sau reducerii: det = 4·-3 - 1·-1 = -11. x = (-27·-3 - -26·-1)/-11 = 55//-11 = -5. y = (4·-26 - 1·-27)/-11 = -77//-11 = 7.,"x = -5, y = 7",59,15,209,13,6,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 4x - y = -27 si x - 3y = -26
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 5x + 4y = -54 si 4x + y = -41,Din prima ecuatie: 5x + 4y = -54. Din a doua: 4x + y = -41. Folosind metoda substitutiei sau reducerii: det = 5·1 - 4·4 = -11. x = (-54·1 - -41·4)/-11 = 110//-11 = -10. y = (5·-41 - 4·-54)/-11 = 11//-11 = -1.,"x = -10, y = -1",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 5x + 4y = -54 si 4x + y = -41,din prima ecuatie: 5x + 4y = -54. din a doua: 4x + y = -41. folosind metoda substitutiei sau reducerii: det = 5·1 - 4·4 = -11. x = (-54·1 - -41·4)/-11 = 110//-11 = -10. y = (5·-41 - 4·-54)/-11 = 11//-11 = -1.,"x = -10, y = -1",60,15,208,15,7,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 5x + 4y = -54 si 4x + y = -41
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 3x - y = -13 si 2x + y = -2,Din prima ecuatie: 3x - y = -13. Din a doua: 2x + y = -2. Folosind metoda substitutiei sau reducerii: det = 3·1 - 2·-1 = 5. x = (-13·1 - -2·-1)/5 = -15//5 = -3. y = (3·-2 - 2·-13)/5 = 20//5 = 4.,"x = -3, y = 4",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati sistemul de ecuatii: 3x - y = -13 si 2x + y = -2,din prima ecuatie: 3x - y = -13. din a doua: 2x + y = -2. folosind metoda substitutiei sau reducerii: det = 3·1 - 2·-1 = 5. x = (-13·1 - -2·-1)/5 = -15//5 = -3. y = (3·-2 - 2·-13)/5 = 20//5 = 4.,"x = -3, y = 4",58,15,194,13,5,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 3x - y = -13 si 2x + y = -2
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 4x - 3y = -1 si x + y = -16,Din prima ecuatie: 4x - 3y = -1. Din a doua: x + y = -16. Folosind metoda substitutiei sau reducerii: det = 4·1 - 1·-3 = 7. x = (-1·1 - -16·-3)/7 = -49//7 = -7. y = (4·-16 - 1·-1)/7 = -63//7 = -9.,"x = -7, y = -9",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 4x - 3y = -1 si x + y = -16,din prima ecuatie: 4x - 3y = -1. din a doua: x + y = -16. folosind metoda substitutiei sau reducerii: det = 4·1 - 1·-3 = 7. x = (-1·1 - -16·-3)/7 = -49//7 = -7. y = (4·-16 - 1·-1)/7 = -63//7 = -9.,"x = -7, y = -9",58,15,196,14,5,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 4x - 3y = -1 si x + y = -16
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: -3x + 5y = -11 si -3x + y = 17,Din prima ecuatie: -3x + 5y = -11. Din a doua: -3x + y = 17. Folosind metoda substitutiei sau reducerii: det = -3·1 - -3·5 = 12. x = (-11·1 - 17·5)/12 = -96//12 = -8. y = (-3·17 - -3·-11)/12 = -84//12 = -7.,"x = -8, y = -7",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: -3x + 5y = -11 si -3x + y = 17,din prima ecuatie: -3x + 5y = -11. din a doua: -3x + y = 17. folosind metoda substitutiei sau reducerii: det = -3·1 - -3·5 = 12. x = (-11·1 - 17·5)/12 = -96//12 = -8. y = (-3·17 - -3·-11)/12 = -84//12 = -7.,"x = -8, y = -7",61,15,206,14,7,7,0,0,1,0,0,0,rezolvati sistemul de ecuatii: -3x + 5y = -11 si -3x + y = 17
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 5x + y = -43 si x - 3y = -15,Din prima ecuatie: 5x + y = -43. Din a doua: x - 3y = -15. Folosind metoda substitutiei sau reducerii: det = 5·-3 - 1·1 = -16. x = (-43·-3 - -15·1)/-16 = 144//-16 = -9. y = (5·-15 - 1·-43)/-16 = -32//-16 = 2.,"x = -9, y = 2",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 5x + y = -43 si x - 3y = -15,din prima ecuatie: 5x + y = -43. din a doua: x - 3y = -15. folosind metoda substitutiei sau reducerii: det = 5·-3 - 1·1 = -16. x = (-43·-3 - -15·1)/-16 = 144//-16 = -9. y = (5·-15 - 1·-43)/-16 = -32//-16 = 2.,"x = -9, y = 2",59,15,208,13,6,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 5x + y = -43 si x - 3y = -15
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: 2x + y = -6 si 3x + 3y = 0,Din prima ecuatie: 2x + y = -6. Din a doua: 3x + 3y = 0. Folosind metoda substitutiei sau reducerii: det = 2·3 - 3·1 = 3. x = (-6·3 - 0·1)/3 = -18//3 = -6. y = (2·0 - 3·-6)/3 = 18//3 = 6.,"x = -6, y = 6",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,alta,,rezolvati sistemul de ecuatii: 2x + y = -6 si 3x + 3y = 0,din prima ecuatie: 2x + y = -6. din a doua: 3x + 3y = 0. folosind metoda substitutiei sau reducerii: det = 2·3 - 3·1 = 3. x = (-6·3 - 0·1)/3 = -18//3 = -6. y = (2·0 - 3·-6)/3 = 18//3 = 6.,"x = -6, y = 6",57,15,187,13,5,5,0,0,1,0,0,0,rezolvati sistemul de ecuatii: 2x + y = -6 si 3x + 3y = 0
Generat - Sisteme ecuatii,,Rezolvati sistemul de ecuatii: -x + y = 2 si 4x + 2y = -14,Din prima ecuatie: -x + y = 2. Din a doua: 4x + 2y = -14. Folosind metoda substitutiei sau reducerii: det = -1·2 - 4·1 = -6. x = (2·2 - -14·1)/-6 = 18//-6 = -3. y = (-1·-14 - 4·2)/-6 = 6//-6 = -1.,"x = -3, y = -1",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,rezolvati sistemul de ecuatii: -x + y = 2 si 4x + 2y = -14,din prima ecuatie: -x + y = 2. din a doua: 4x + 2y = -14. folosind metoda substitutiei sau reducerii: det = -1·2 - 4·1 = -6. x = (2·2 - -14·1)/-6 = 18//-6 = -3. y = (-1·-14 - 4·2)/-6 = 6//-6 = -1.,"x = -3, y = -1",58,15,196,14,5,6,0,0,1,0,0,0,rezolvati sistemul de ecuatii: -x + y = 2 si 4x + 2y = -14
Generat - Sisteme word problems,,Stefan si Ana au cumparat impreuna 47 de bomboane. Stefan a cumparat cu 7 mai multe decat Ana. Cate bomboane a cumparat fiecare?,"Fie x = bomboane cumparate de Stefan, y = bomboane cumparate de Ana. x + y = 47 si x - y = 7. Adunand: 2x = 54 => x = 27. y = 47 - 27 = 20.","Stefan: 27, Ana: 20",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,stefan si ana au cumparat impreuna 47 de bomboane. stefan a cumparat cu 7 mai multe decat ana. cate bomboane a cumparat fiecare?,"fie x = bomboane cumparate de stefan, y = bomboane cumparate de ana. x + y = 47 si x - y = 7. adunand: 2x = 54 => x = 27. y = 47 - 27 = 20.","stefan: 27, ana: 20",128,23,139,19,3,0,0,0,0,0,0,1,stefan si ana au cumparat impreuna 47 de bomboane. stefan a cumparat cu 7 mai multe decat ana. cate bomboane a cumparat fiecare?
Generat - Sisteme word problems,,Cosmin si Camelia au cumparat impreuna 13 de flori. Cosmin a cumparat cu 5 mai multe decat Camelia. Cate flori a cumparat fiecare?,"Fie x = flori cumparate de Cosmin, y = flori cumparate de Camelia. x + y = 13 si x - y = 5. Adunand: 2x = 18 => x = 9. y = 13 - 9 = 4.","Cosmin: 9, Camelia: 4",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,cosmin si camelia au cumparat impreuna 13 de flori. cosmin a cumparat cu 5 mai multe decat camelia. cate flori a cumparat fiecare?,"fie x = flori cumparate de cosmin, y = flori cumparate de camelia. x + y = 13 si x - y = 5. adunand: 2x = 18 => x = 9. y = 13 - 9 = 4.","cosmin: 9, camelia: 4",130,23,134,21,3,0,0,0,0,0,0,1,cosmin si camelia au cumparat impreuna 13 de flori. cosmin a cumparat cu 5 mai multe decat camelia. cate flori a cumparat fiecare?
Generat - Sisteme word problems,,Adrian si Mihaela au cumparat impreuna 36 de tricouri. Adrian a cumparat cu 16 mai multe decat Mihaela. Cate tricouri a cumparat fiecare?,"Fie x = tricouri cumparate de Adrian, y = tricouri cumparate de Mihaela. x + y = 36 si x - y = 16. Adunand: 2x = 52 => x = 26. y = 36 - 26 = 10.","Adrian: 26, Mihaela: 10",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,adrian si mihaela au cumparat impreuna 36 de tricouri. adrian a cumparat cu 16 mai multe decat mihaela. cate tricouri a cumparat fiecare?,"fie x = tricouri cumparate de adrian, y = tricouri cumparate de mihaela. x + y = 36 si x - y = 16. adunand: 2x = 52 => x = 26. y = 36 - 26 = 10.","adrian: 26, mihaela: 10",137,23,144,23,4,0,0,0,0,0,0,1,adrian si mihaela au cumparat impreuna 36 de tricouri. adrian a cumparat cu 16 mai multe decat mihaela. cate tricouri a cumparat fiecare?
Generat - Sisteme word problems,,Alexandru si Cristina au cumparat impreuna 21 de martisoare. Alexandru a cumparat cu 11 mai multe decat Cristina. Cate martisoare a cumparat fiecare?,"Fie x = martisoare cumparate de Alexandru, y = martisoare cumparate de Cristina. x + y = 21 si x - y = 11. Adunand: 2x = 32 => x = 16. y = 21 - 16 = 5.","Alexandru: 16, Cristina: 5",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,alexandru si cristina au cumparat impreuna 21 de martisoare. alexandru a cumparat cu 11 mai multe decat cristina. cate martisoare a cumparat fiecare?,"fie x = martisoare cumparate de alexandru, y = martisoare cumparate de cristina. x + y = 21 si x - y = 11. adunand: 2x = 32 => x = 16. y = 21 - 16 = 5.","alexandru: 16, cristina: 5",149,23,151,26,4,0,0,0,0,0,0,1,alexandru si cristina au cumparat impreuna 21 de martisoare. alexandru a cumparat cu 11 mai multe decat cristina. cate martisoare a cumparat fiecare?
Generat - Sisteme word problems,,Pavel si Laura au cumparat impreuna 29 de creioane. Pavel a cumparat cu 13 mai multe decat Laura. Cate creioane a cumparat fiecare?,"Fie x = creioane cumparate de Pavel, y = creioane cumparate de Laura. x + y = 29 si x - y = 13. Adunand: 2x = 42 => x = 21. y = 29 - 21 = 8.","Pavel: 21, Laura: 8",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,pavel si laura au cumparat impreuna 29 de creioane. pavel a cumparat cu 13 mai multe decat laura. cate creioane a cumparat fiecare?,"fie x = creioane cumparate de pavel, y = creioane cumparate de laura. x + y = 29 si x - y = 13. adunand: 2x = 42 => x = 21. y = 29 - 21 = 8.","pavel: 21, laura: 8",131,23,140,19,4,0,0,0,0,0,0,1,pavel si laura au cumparat impreuna 29 de creioane. pavel a cumparat cu 13 mai multe decat laura. cate creioane a cumparat fiecare?
Generat - Sisteme word problems,,Alexandru si Gabriela au cumparat impreuna 45 de carti. Alexandru a cumparat cu 15 mai multe decat Gabriela. Cate carti a cumparat fiecare?,"Fie x = carti cumparate de Alexandru, y = carti cumparate de Gabriela. x + y = 45 si x - y = 15. Adunand: 2x = 60 => x = 30. y = 45 - 30 = 15.","Alexandru: 30, Gabriela: 15",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,alexandru si gabriela au cumparat impreuna 45 de carti. alexandru a cumparat cu 15 mai multe decat gabriela. cate carti a cumparat fiecare?,"fie x = carti cumparate de alexandru, y = carti cumparate de gabriela. x + y = 45 si x - y = 15. adunand: 2x = 60 => x = 30. y = 45 - 30 = 15.","alexandru: 30, gabriela: 15",139,23,142,27,4,0,0,0,0,0,0,1,alexandru si gabriela au cumparat impreuna 45 de carti. alexandru a cumparat cu 15 mai multe decat gabriela. cate carti a cumparat fiecare?
Generat - Sisteme word problems,,Cosmin si Camelia au cumparat impreuna 18 de bomboane. Cosmin a cumparat cu 8 mai multe decat Camelia. Cate bomboane a cumparat fiecare?,"Fie x = bomboane cumparate de Cosmin, y = bomboane cumparate de Camelia. x + y = 18 si x - y = 8. Adunand: 2x = 26 => x = 13. y = 18 - 13 = 5.","Cosmin: 13, Camelia: 5",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,cosmin si camelia au cumparat impreuna 18 de bomboane. cosmin a cumparat cu 8 mai multe decat camelia. cate bomboane a cumparat fiecare?,"fie x = bomboane cumparate de cosmin, y = bomboane cumparate de camelia. x + y = 18 si x - y = 8. adunand: 2x = 26 => x = 13. y = 18 - 13 = 5.","cosmin: 13, camelia: 5",136,23,142,22,3,0,0,0,0,0,0,1,cosmin si camelia au cumparat impreuna 18 de bomboane. cosmin a cumparat cu 8 mai multe decat camelia. cate bomboane a cumparat fiecare?
Generat - Sisteme word problems,,Radu si Simona au cumparat impreuna 31 de creioane. Radu a cumparat cu 13 mai multe decat Simona. Cate creioane a cumparat fiecare?,"Fie x = creioane cumparate de Radu, y = creioane cumparate de Simona. x + y = 31 si x - y = 13. Adunand: 2x = 44 => x = 22. y = 31 - 22 = 9.","Radu: 22, Simona: 9",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,radu si simona au cumparat impreuna 31 de creioane. radu a cumparat cu 13 mai multe decat simona. cate creioane a cumparat fiecare?,"fie x = creioane cumparate de radu, y = creioane cumparate de simona. x + y = 31 si x - y = 13. adunand: 2x = 44 => x = 22. y = 31 - 22 = 9.","radu: 22, simona: 9",131,23,140,19,4,0,0,0,0,0,0,1,radu si simona au cumparat impreuna 31 de creioane. radu a cumparat cu 13 mai multe decat simona. cate creioane a cumparat fiecare?
Generat - Sisteme word problems,,Andrei si Gabriela au cumparat impreuna 15 de tricouri. Andrei a cumparat cu 7 mai multe decat Gabriela. Cate tricouri a cumparat fiecare?,"Fie x = tricouri cumparate de Andrei, y = tricouri cumparate de Gabriela. x + y = 15 si x - y = 7. Adunand: 2x = 22 => x = 11. y = 15 - 11 = 4.","Andrei: 11, Gabriela: 4",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,andrei si gabriela au cumparat impreuna 15 de tricouri. andrei a cumparat cu 7 mai multe decat gabriela. cate tricouri a cumparat fiecare?,"fie x = tricouri cumparate de andrei, y = tricouri cumparate de gabriela. x + y = 15 si x - y = 7. adunand: 2x = 22 => x = 11. y = 15 - 11 = 4.","andrei: 11, gabriela: 4",138,23,143,23,3,0,0,0,0,0,0,1,andrei si gabriela au cumparat impreuna 15 de tricouri. andrei a cumparat cu 7 mai multe decat gabriela. cate tricouri a cumparat fiecare?
Generat - Sisteme word problems,,Bogdan si Ana au cumparat impreuna 34 de jucarii. Bogdan a cumparat cu 4 mai multe decat Ana. Cate jucarii a cumparat fiecare?,"Fie x = jucarii cumparate de Bogdan, y = jucarii cumparate de Ana. x + y = 34 si x - y = 4. Adunand: 2x = 38 => x = 19. y = 34 - 19 = 15.","Bogdan: 19, Ana: 15",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,bogdan si ana au cumparat impreuna 34 de jucarii. bogdan a cumparat cu 4 mai multe decat ana. cate jucarii a cumparat fiecare?,"fie x = jucarii cumparate de bogdan, y = jucarii cumparate de ana. x + y = 34 si x - y = 4. adunand: 2x = 38 => x = 19. y = 34 - 19 = 15.","bogdan: 19, ana: 15",126,23,137,19,3,0,0,0,0,0,0,1,bogdan si ana au cumparat impreuna 34 de jucarii. bogdan a cumparat cu 4 mai multe decat ana. cate jucarii a cumparat fiecare?
Generat - Sisteme word problems,,Andrei si Andreea au cumparat impreuna 45 de bilete. Andrei a cumparat cu 9 mai multe decat Andreea. Cate bilete a cumparat fiecare?,"Fie x = bilete cumparate de Andrei, y = bilete cumparate de Andreea. x + y = 45 si x - y = 9. Adunand: 2x = 54 => x = 27. y = 45 - 27 = 18.","Andrei: 27, Andreea: 18",2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,alta,,andrei si andreea au cumparat impreuna 45 de bilete. andrei a cumparat cu 9 mai multe decat andreea. cate bilete a cumparat fiecare?,"fie x = bilete cumparate de andrei, y = bilete cumparate de andreea. x + y = 45 si x - y = 9. adunand: 2x = 54 => x = 27. y = 45 - 27 = 18.","andrei: 27, andreea: 18",132,23,139,23,3,0,0,0,0,0,0,1,andrei si andreea au cumparat impreuna 45 de bilete. andrei a cumparat cu 9 mai multe decat andreea. cate bilete a cumparat fiecare?
