time_spent_seconds,hint_count,attempt_count,is_correct,mistake_count,exercise_difficulty_encoded,previous_mastery,consecutive_errors,help_level_requested,learner_state
110,0,1,1,1.0,3,0.28390668144467085,0,0,progres
102,1,1,1,2.4,3,0.05247581593712303,2,1,progres
142,1,1,0,5.5,3,0.48246381186922954,5,3,progres
59,1,1,1,2.7,1,0.17633309076857137,1,1,progres
219,1,5,1,5.5,4,0.4805926200632702,5,3,progres
143,2,2,0,4.4,2,0.29602313256169077,2,3,blocaj
126,1,3,0,3.7,1,0.2928776503797874,1,3,progres
162,1,1,1,4.4,4,0.965590700600053,2,3,supraincarcare
162,1,1,1,6.1,3,0.5517448930793869,3,3,progres
101,1,1,0,3.8,1,0.6269844588759587,4,2,supraincarcare
97,1,1,0,3.5,1,0.05,5,2,blocaj
90,1,1,1,2.7,1,0.38487802403194366,1,1,progres
146,3,4,0,4.5,2,0.5475901035507599,5,3,progres
105,1,2,0,4.1,1,0.20051301021947832,3,2,blocaj
123,1,2,1,2.0,3,0.7271752036838737,0,2,supraincarcare
131,2,1,0,4.5,3,0.17288651858751777,5,3,blocaj
136,1,2,1,3.4,4,0.43953894063287113,2,3,progres
119,0,2,0,3.0999999999999996,3,0.46034966878141287,3,2,progres
131,1,1,0,3.8,3,0.6050390995773569,4,3,progres
143,0,2,1,3.0,3,0.35113899328322834,0,1,progres
86,3,3,1,0.7,1,0.4914423196110909,1,3,progres
116,1,1,1,2.8,1,0.4354411846191413,4,2,progres
108,1,2,1,1.7,3,0.4421249224149791,1,1,progres
108,3,5,1,0.0,1,0.72128498599563,0,3,supraincarcare
80,1,1,1,1.0,1,0.6002159507086918,0,1,progres
95,1,1,0,2.8,1,0.49639912535011654,4,1,progres
146,1,1,0,3.0,4,0.4287283935345462,0,2,progres
85,1,1,1,0.0,2,0.7070900034233673,0,1,progres
156,1,3,0,4.1,3,0.4938433769238962,3,3,progres
134,1,2,1,3.0,2,0.537345382574547,0,2,progres
103,0,2,1,2.0999999999999996,1,0.6112558789877504,3,0,progres
105,1,2,0,3.0999999999999996,2,0.962089250402951,3,2,supraincarcare
91,1,2,0,2.0999999999999996,1,0.1619447650622491,3,1,blocaj
136,1,2,0,3.4,4,0.6732240475145094,2,3,supraincarcare
169,1,5,0,4.8,1,0.05,4,3,blocaj
106,2,1,0,3.0999999999999996,2,0.6002289453363945,3,3,progres
171,2,2,0,3.4,4,0.848474218200157,2,3,supraincarcare
145,1,4,0,2.0,3,0.6696663934048919,0,2,supraincarcare
69,2,2,0,0.7,2,0.6197424581351684,1,2,progres
142,1,1,0,2.0,3,0.4485149325416564,0,2,progres
156,6,4,0,1.0,4,0.5770379630242153,0,3,progres
89,3,2,0,1.7,2,0.4198948746130056,1,3,progres
155,1,3,1,2.7,3,0.4304193781219457,1,2,progres
163,2,1,1,3.0,4,0.4235319513942481,0,3,progres
115,0,1,0,2.7,3,0.5875338867839838,1,1,progres
104,1,2,0,2.0999999999999996,2,0.4059539866747021,3,1,progres
64,2,1,1,0.7,1,0.3869619004887625,1,2,progres
60,1,2,0,0.7,1,0.1996329906478832,1,1,progres
110,3,1,1,1.0,4,0.5920264808234094,0,3,supraincarcare
162,2,1,0,5.0,3,0.6814539825290246,0,3,supraincarcare
83,2,2,0,0.0,2,0.6213990982828135,0,2,supraincarcare
76,0,1,1,1.4,2,0.8380493546157934,2,0,autonomie_buna
148,1,2,1,5.1,3,0.5850345857163591,3,3,progres
141,0,1,0,3.8,3,0.575631467032704,4,2,supraincarcare
98,1,1,0,3.0999999999999996,3,0.6418198039324154,3,2,supraincarcare
107,2,1,1,3.0999999999999996,2,0.4945075228573131,3,3,progres
187,0,2,0,5.5,3,0.43643973612820586,5,2,progres
104,2,1,0,0.7,2,0.9765040923081798,1,2,supraincarcare
165,3,2,0,3.8,4,0.49699707754867894,4,3,progres
137,1,2,0,5.5,1,0.3131921047015176,5,3,blocaj
115,0,3,1,2.0999999999999996,1,0.6215180869734029,3,1,progres
142,4,4,0,3.5,2,0.5197916795866682,5,3,blocaj
112,0,1,0,1.0,3,0.3266423890945671,0,1,progres
157,3,1,0,4.5,3,0.8265941328554959,5,3,supraincarcare
114,4,4,0,2.0999999999999996,2,0.426910512873469,3,3,blocaj
176,1,3,1,3.7,4,0.27225064019902245,1,3,progres
119,1,2,0,3.0,2,0.7868728451335437,0,2,supraincarcare
84,2,1,0,2.8,1,0.7148483426165632,4,2,supraincarcare
69,1,1,0,1.4,1,0.23636865887859196,2,1,progres
162,2,3,1,2.7,4,0.98,1,3,autonomie_buna
72,1,1,1,1.4,1,0.7524401775341389,2,1,progres
189,2,2,1,5.5,4,0.5537725502834361,5,3,progres
112,3,1,1,3.4,2,0.8566828655848943,2,3,supraincarcare
86,2,3,0,1.0,1,0.6721594265494254,0,2,progres
113,0,3,1,2.7,2,0.6143196553949494,1,1,progres
159,0,3,1,5.0,3,0.4247810368103262,0,2,progres
128,1,3,0,2.8,2,0.7290373131011207,4,2,supraincarcare
138,2,1,0,3.8,4,0.6441734655659034,4,3,supraincarcare
218,3,4,0,8.0,3,0.5822078098823545,5,3,progres
147,1,5,0,2.0999999999999996,2,0.3592614099418973,3,2,progres
142,0,1,0,3.8,3,0.5243679667183382,4,2,progres
135,2,1,1,3.4,4,0.6383211715659568,2,3,progres
84,0,1,0,2.0999999999999996,2,0.10037412721354366,3,0,blocaj
88,1,1,0,2.0,1,0.23810360795099547,0,1,progres
163,0,5,1,4.1,2,0.6857688107452762,3,2,supraincarcare
149,4,2,0,3.0999999999999996,4,0.05,3,3,blocaj
63,2,1,0,0.0,1,0.5916029452838033,0,2,progres
159,1,2,0,3.0999999999999996,4,0.44165173356503434,3,3,progres
147,0,3,1,4.8,3,0.8433507228491933,4,2,supraincarcare
151,1,1,1,4.4,3,0.4606317332397788,2,3,progres
123,2,3,1,3.0999999999999996,2,0.695013872678208,3,3,supraincarcare
170,2,3,0,1.7,4,0.4599445090946901,1,3,progres
97,0,2,0,4.7,1,0.5221801960493766,1,1,progres
76,1,1,0,0.0,2,0.7926513355903064,0,1,progres
77,2,1,0,0.7,2,0.4696657083806871,1,2,progres
111,1,3,0,3.8,2,0.7775983450418151,4,3,supraincarcare
139,2,3,0,3.5,2,0.20640777526298928,5,3,blocaj
110,2,5,1,3.0999999999999996,1,0.5746658576488497,3,3,supraincarcare
106,0,3,0,3.0999999999999996,1,0.7873801969352291,3,1,progres
101,0,2,1,2.0999999999999996,1,0.6888137527904922,3,0,progres
128,0,1,0,4.4,3,0.98,2,2,supraincarcare
100,1,3,1,1.4,2,0.3279573448436087,2,1,progres
175,0,3,0,5.1,3,0.20846135846237598,3,2,blocaj
148,1,2,0,4.8,3,0.26730137354745126,4,3,blocaj
122,0,2,1,2.4,3,0.6920548569300705,2,1,progres
137,2,1,1,3.0999999999999996,3,0.6782480622761796,3,3,supraincarcare
120,1,1,1,4.4,3,0.6021366395038241,2,3,progres
112,2,1,0,2.7,3,0.24947022717985268,1,3,progres
152,3,3,1,2.7,3,0.7858238801879103,1,3,supraincarcare
86,0,1,1,1.0,3,0.29989538884019984,0,0,progres
120,1,2,1,1.4,2,0.8968048166216098,2,2,autonomie_buna
110,2,1,0,5.8,1,0.8361363337334176,4,3,blocaj
167,1,1,1,4.8,4,0.670103161901103,4,3,supraincarcare
128,1,1,1,4.5,2,0.6867301577337837,5,3,supraincarcare
109,2,1,0,2.0,3,0.46087488696026074,0,2,progres
101,2,3,0,2.8,1,0.05281965154315163,4,2,blocaj
110,0,1,1,3.8,2,0.3772919925663091,4,1,progres
135,2,2,1,2.4,3,0.3299077585553999,2,3,progres
106,2,1,1,2.7,3,0.22375758762267833,1,2,progres
144,3,3,0,4.4,3,0.9280515421793173,2,3,supraincarcare
154,3,4,1,2.8,2,0.7051098621938932,4,3,supraincarcare
155,1,1,0,5.5,4,0.6682940332456647,5,3,supraincarcare
150,2,3,0,3.0999999999999996,3,0.5190856760471422,3,3,progres
181,2,3,0,5.1,4,0.6207892869599463,3,3,progres
132,2,2,1,3.0999999999999996,3,0.7775841049798581,3,3,supraincarcare
164,2,4,1,2.0,3,0.5476741353450252,0,3,progres
148,2,1,0,4.1,4,0.6395843723897916,3,3,supraincarcare
50,1,1,1,0.0,1,0.4887769801450027,0,1,progres
194,3,3,0,6.5,4,0.3928422133770212,5,3,progres
181,2,3,0,5.5,4,0.1720958171198534,5,3,blocaj
113,1,1,0,3.0999999999999996,3,0.05,3,3,blocaj
119,1,1,1,3.4,3,0.5285658210436218,2,3,progres
158,1,1,0,4.8,3,0.5607082315600883,4,3,progres
124,3,2,0,3.0999999999999996,2,0.17217374051464068,3,3,blocaj
162,2,1,0,5.8,4,0.5407208124866049,4,3,progres
123,2,4,1,2.0999999999999996,1,0.6172685410132291,3,3,progres
106,0,4,1,1.7,2,0.12405593306439378,1,0,progres
161,0,3,0,3.0,3,0.34751691868832485,0,1,progres
141,2,1,1,1.7,4,0.6036378935652713,1,3,supraincarcare
120,2,1,1,2.0999999999999996,2,0.6721084846803453,3,3,supraincarcare
99,0,1,1,1.4,2,0.25720851953544227,2,0,progres
93,0,2,1,2.0999999999999996,1,0.5226641194652153,3,0,progres
77,2,1,0,0.7,1,0.794863584318813,1,2,supraincarcare
152,0,6,0,4.5,1,0.7696956478501267,5,2,supraincarcare
76,2,2,1,1.4,1,0.5128337201451795,2,2,progres
153,1,1,1,4.5,4,0.4632259185980461,5,3,progres
149,2,1,0,2.4,4,0.39491726097690105,2,3,progres
144,1,2,1,3.4,4,0.6818000861875573,2,3,supraincarcare
96,2,2,1,4.1,1,0.636724061547924,3,3,progres
74,1,1,1,1.7,1,0.6779542727632033,1,1,progres
88,0,1,0,0.7,2,0.5379081125777523,1,0,progres
174,1,5,1,4.4,3,0.6718468449719757,2,3,supraincarcare
131,2,2,0,3.8,2,0.607837894549104,4,3,progres
99,2,1,0,1.0,2,0.677168857880658,0,2,supraincarcare
83,1,1,1,1.4,1,0.7564619791287553,2,1,progres
165,2,2,0,5.8,3,0.4041004240882417,4,3,progres
119,1,1,0,4.8,2,0.05,4,3,blocaj
99,1,1,1,2.4,1,0.98,2,1,autonomie_buna
123,0,2,1,2.0,3,0.6464266586569686,0,1,progres
172,2,2,0,4.0,4,0.05,0,3,blocaj
114,0,2,0,2.4,1,0.35657124641051974,2,1,progres
147,1,4,0,2.8,2,0.7104366954729995,4,2,supraincarcare
143,2,4,0,1.0,4,0.5395876036338185,0,3,progres
167,0,4,1,5.5,3,0.5017757315339362,5,2,progres
177,3,3,0,4.8,4,0.8542426884512233,4,3,supraincarcare
91,1,1,1,1.0,2,0.29111196267376976,0,1,progres
162,3,6,0,2.4,2,0.41697084593072004,2,3,progres
182,2,5,0,1.7,3,0.5297332012441999,1,3,progres
139,1,3,0,5.5,1,0.5458045192177777,5,3,blocaj
84,5,2,0,2.0999999999999996,1,0.5574389238413927,3,3,blocaj
114,0,1,0,3.7,3,0.8022254835461435,1,2,supraincarcare
144,1,2,0,2.7,3,0.6494880381354688,1,2,progres
97,0,2,0,3.0999999999999996,1,0.619963324248559,3,1,progres
130,3,5,1,1.0,3,0.49968108436968073,0,3,progres
90,1,1,1,1.7,2,0.5409694530224156,1,1,progres
99,2,1,0,2.0,3,0.56192442421553,0,2,progres
146,1,2,1,3.0999999999999996,4,0.622017100862507,3,3,progres
103,0,1,0,4.8,1,0.70656299278453,4,1,progres
144,1,2,0,3.4,4,0.6798890682889839,2,3,supraincarcare
89,1,2,1,1.0,2,0.5980186272492308,0,1,progres
146,1,2,0,3.4,4,0.4325987522648083,2,3,progres
129,0,1,0,6.5,2,0.47643488256617433,5,2,blocaj
67,0,1,0,0.7,2,0.5485467036045419,1,0,progres
125,2,2,0,1.0,4,0.5482083411796298,0,3,progres
100,1,1,1,2.0,3,0.98,0,1,autonomie_buna
100,0,1,0,3.8,1,0.4545980314340542,4,1,progres
123,0,1,0,3.0,3,0.6483525891870469,0,1,progres
196,2,2,1,6.1,4,0.7884636236816135,3,3,supraincarcare
164,1,3,0,4.5,2,0.5859865600440746,5,3,progres
148,2,1,1,3.0999999999999996,4,0.98,3,3,supraincarcare
140,2,1,1,4.4,3,0.5026533770242989,2,3,progres
112,0,3,0,0.7,2,0.6857317047426745,1,1,progres
70,1,1,1,1.0,1,0.38397027646404863,0,1,progres
133,0,2,0,3.0,3,0.5428326070390916,0,1,progres
101,1,2,0,3.5,1,0.6470743914665672,5,2,supraincarcare
130,4,3,1,1.0,4,0.8537816384609216,0,3,autonomie_buna
111,2,1,0,1.0,3,0.5535059143474533,0,3,supraincarcare
132,3,2,1,4.8,2,0.8304277574255212,4,3,supraincarcare
110,0,3,0,1.4,1,0.5914467438652251,2,0,progres
135,2,1,1,3.4,3,0.44591239823013046,2,3,progres
85,0,1,0,3.8,1,0.98,4,1,progres
154,1,4,0,3.0999999999999996,2,0.6433410392501179,3,3,supraincarcare
123,2,1,1,4.5,4,0.42939912355796755,5,3,progres
178,1,2,0,3.4,4,0.38174951039409305,2,3,progres
142,1,2,0,3.8,4,0.20783506886489359,4,3,blocaj
193,1,3,1,5.5,4,0.7788453443374427,5,3,supraincarcare
132,1,2,0,2.4,3,0.44010151480198273,2,2,progres
75,3,1,1,0.7,1,0.5045995305587424,1,3,progres
162,2,2,0,4.5,4,0.6096429686006954,5,3,progres
156,4,4,0,3.7,4,0.7480095562325078,1,3,supraincarcare
115,1,1,1,1.0,4,0.43905181098220314,0,2,progres
163,1,3,0,5.1,3,0.24833460716915806,3,3,blocaj
99,1,3,0,4.5,1,0.6265600044476489,5,2,progres
125,2,3,1,1.0,3,0.6969924679707916,0,3,supraincarcare
115,0,1,0,5.5,2,0.5157159776189899,5,2,blocaj
184,2,1,1,6.8,4,0.3924044428747918,4,3,progres
137,0,2,0,5.5,2,0.5769173658851426,5,2,blocaj
120,1,1,1,2.4,2,0.3435814291397918,2,2,progres
104,1,4,0,1.7,1,0.42197246547015277,1,1,progres
181,3,4,0,3.0999999999999996,4,0.2939899162152153,3,3,blocaj
162,2,4,1,2.0,4,0.9069585692264368,0,3,autonomie_buna
70,3,1,1,3.5,1,0.6406920729940128,5,3,supraincarcare
103,1,2,1,2.0999999999999996,2,0.7067509091578651,3,1,progres
106,2,1,0,2.4,2,0.8077833644738724,2,2,supraincarcare
113,1,2,1,2.0999999999999996,2,0.98,3,2,autonomie_buna
163,4,1,0,5.8,4,0.11356455441494363,4,3,blocaj
70,1,2,0,2.0999999999999996,1,0.40601845157735134,3,1,progres
157,2,2,0,6.5,2,0.2891516583344669,5,3,blocaj
119,2,3,0,3.5,1,0.4141370354169518,5,3,progres
110,1,1,0,4.5,1,0.24261659283132375,5,2,blocaj
148,1,2,0,3.0999999999999996,4,0.4851494400754027,3,3,progres
126,2,1,0,3.8,4,0.1814838700803937,4,3,blocaj
68,0,1,0,0.7,1,0.6386690224373105,1,0,progres
110,0,1,0,2.0,3,0.5488942827039631,0,0,progres
105,1,1,1,3.4,1,0.5905781184592018,2,2,supraincarcare
90,2,1,1,3.5,1,0.6917065692108825,5,3,supraincarcare
120,3,5,1,0.0,2,0.710291228548716,0,3,supraincarcare
81,1,1,1,2.0999999999999996,1,0.3758073952708769,3,1,progres
104,1,2,1,2.7,2,0.98,1,1,autonomie_buna
159,2,3,1,3.4,4,0.67183418718165,2,3,supraincarcare
145,0,4,1,2.0,3,0.09514782029560356,0,1,progres
139,0,2,0,4.8,3,0.22654568429580374,4,2,blocaj
110,3,2,0,2.8,2,0.059810049848518274,4,3,blocaj
128,2,2,1,3.8,1,0.620230095788123,4,3,progres
95,1,1,1,2.8,1,0.5680407324745451,4,1,progres
119,2,4,1,0.7,2,0.41180970060162214,1,3,progres
116,1,2,0,3.0999999999999996,1,0.98,3,3,supraincarcare
119,1,1,0,2.0,4,0.7628831175880214,0,2,supraincarcare
162,1,1,0,2.4,4,0.6847533235525481,2,2,supraincarcare
154,1,1,0,5.1,4,0.244717681306364,3,3,blocaj
163,0,1,0,4.8,3,0.2507284160466821,4,2,blocaj
146,1,2,1,2.0,3,0.5336950278125597,0,2,progres
151,1,3,0,5.8,3,0.6585896941231996,4,3,progres
128,0,3,1,1.4,2,0.12270472322347863,2,1,progres
144,0,2,0,4.5,3,0.45477104980813476,5,2,progres
169,3,4,0,3.0999999999999996,4,0.5320965766755196,3,3,progres
178,1,2,1,5.1,4,0.5287879869777985,3,3,progres
126,2,1,0,4.8,3,0.3391271442535611,4,3,progres
99,0,1,0,3.8,1,0.4433902355320333,4,1,progres
89,0,1,1,1.0,3,0.5335929950196515,0,0,progres
106,3,1,0,3.0999999999999996,2,0.5216186435110244,3,3,progres
117,2,1,1,1.0,3,0.660506059457356,0,3,supraincarcare
129,1,1,1,3.4,3,0.8017471994707144,2,3,supraincarcare
142,2,1,0,3.8,4,0.5133399872241456,4,3,progres
124,2,1,0,4.5,2,0.4280942760639158,5,3,progres
157,2,5,1,1.7,4,0.6523551405874685,1,3,supraincarcare
134,2,2,0,2.4,4,0.6730284316205576,2,3,supraincarcare
88,1,1,0,2.0999999999999996,2,0.48358991151506897,3,1,progres
96,1,1,0,1.4,2,0.7446631080991821,2,1,progres
136,0,3,0,1.7,3,0.7505694544464873,1,1,progres
142,2,1,1,2.7,4,0.9733087764927545,1,3,autonomie_buna
182,1,5,0,4.4,3,0.924726664606653,2,3,supraincarcare
170,3,1,1,7.1,4,0.37768292766918266,3,3,progres
125,0,1,1,3.5,2,0.571909387866936,5,2,progres
157,2,3,1,5.1,3,0.6473229543988457,3,3,progres
102,2,1,1,2.4,2,0.514973325238684,2,2,progres
138,2,1,0,3.0999999999999996,4,0.40151141820723035,3,3,progres
141,1,3,0,3.8,2,0.09728709527347931,4,3,blocaj
151,1,3,0,4.4,3,0.529076530214813,2,3,progres
129,4,5,0,1.4,1,0.2627033351557625,2,3,blocaj
174,2,2,0,3.7,4,0.595522593573327,1,3,progres
119,0,1,0,3.5,2,0.4048088820802246,5,2,progres
109,1,1,0,3.5,2,0.21990235770173813,5,2,blocaj
102,1,1,1,1.7,3,0.589715044061721,1,1,progres
120,1,1,1,1.4,2,0.5634677364601968,2,2,progres
126,1,2,0,1.7,4,0.6407688132721243,1,2,supraincarcare
180,3,3,1,5.5,3,0.9577244959614797,5,3,supraincarcare
146,0,2,1,4.0,3,0.5591985745010953,0,2,supraincarcare
61,1,1,0,0.7,1,0.7110323212291351,1,1,progres
74,0,1,0,1.7,1,0.38642256710207024,1,0,progres
87,3,1,0,2.0999999999999996,2,0.08944585294200055,3,3,blocaj
141,2,1,1,2.7,4,0.98,1,3,autonomie_buna
155,3,2,0,3.0999999999999996,4,0.2577421266289143,3,3,blocaj
171,0,1,0,4.8,3,0.22868465586050407,4,2,blocaj
189,5,5,0,3.8,3,0.517688464483838,4,3,progres
79,1,1,1,0.0,2,0.5710582274072022,0,1,progres
85,0,3,0,0.0,1,0.36786766064561827,0,0,progres
87,0,1,1,1.0,1,0.5242707620416713,0,0,progres
132,1,4,1,3.5,2,0.7909621787065108,5,3,supraincarcare
123,3,2,0,4.1,2,0.31735409387068736,3,3,progres
87,1,3,0,3.0999999999999996,1,0.16078827462272305,3,2,blocaj
127,1,1,0,4.8,2,0.7188528475652243,4,3,supraincarcare
86,0,1,0,2.0999999999999996,1,0.700489304859723,3,0,progres
120,0,3,1,1.7,3,0.3284210508822212,1,1,progres
167,1,1,0,4.1,4,0.08318166065599036,3,3,blocaj
166,0,4,1,4.8,3,0.36154598767739343,4,2,progres
78,1,1,0,1.0,2,0.5246699582198738,0,1,progres
129,0,3,0,3.0999999999999996,2,0.8168918226529684,3,2,supraincarcare
140,1,3,0,2.4,2,0.33780139496873135,2,2,progres
44,1,1,0,0.0,1,0.5569951301600637,0,1,progres
141,2,1,0,4.7,3,0.7287312797484629,1,3,supraincarcare
134,1,1,0,3.4,3,0.05,2,3,progres
95,1,1,0,3.4,1,0.8617811314148164,2,2,supraincarcare
87,1,1,1,0.7,2,0.3453444874728634,1,1,progres
115,0,2,1,2.0999999999999996,2,0.6105594799340712,3,1,progres
82,1,1,0,3.4,1,0.5987953452286846,2,2,supraincarcare
155,0,1,0,4.4,3,0.7752870944140358,2,2,supraincarcare
161,1,3,0,4.8,3,0.685735308351002,4,3,supraincarcare
130,3,2,0,3.0,3,0.05,0,3,blocaj
175,0,3,1,4.4,3,0.3457670671887239,2,2,progres
131,3,1,0,3.0,4,0.4937104786411466,0,3,progres
181,1,3,0,4.5,4,0.4911580199027199,5,3,progres
111,0,2,1,1.7,3,0.6976647279054496,1,1,progres
199,1,2,0,4.8,4,0.7175766014413566,4,3,supraincarcare
119,0,2,1,0.7,2,0.6800129043553428,1,1,progres
164,1,1,0,5.7,4,0.5139858783922381,1,3,progres
182,2,4,0,3.0999999999999996,4,0.05,3,3,blocaj
139,2,1,0,4.8,3,0.45080557375770974,4,3,progres
145,3,3,0,1.7,4,0.6772141724105232,1,3,supraincarcare
119,2,1,0,2.7,3,0.32236413110337425,1,3,progres
145,2,1,0,5.5,3,0.7280070298772152,5,3,supraincarcare
71,2,1,0,1.7,2,0.8004118016495534,1,2,supraincarcare
165,4,4,0,1.7,4,0.6044143252505977,1,3,progres
160,1,2,0,5.8,3,0.05,4,3,blocaj
146,4,3,0,1.0,4,0.15505514565859288,0,3,blocaj
141,1,3,0,4.5,2,0.98,5,3,supraincarcare
161,1,2,0,4.5,4,0.4423284260668968,5,3,progres
100,0,1,0,3.5,1,0.05,5,1,blocaj
68,1,1,1,0.7,1,0.9073560518133018,1,1,autonomie_buna
117,1,1,1,1.0,3,0.5492797839149952,0,2,progres
156,2,4,1,2.4,3,0.8217418510168111,2,3,supraincarcare
176,4,4,1,3.4,4,0.611524736968119,2,3,supraincarcare
175,0,6,1,3.5,2,0.6301078805726512,5,2,supraincarcare
110,0,2,1,3.0999999999999996,3,0.6183665879792969,3,1,progres
171,2,1,1,5.5,3,0.751120441343264,5,3,supraincarcare
150,2,1,1,3.8,4,0.98,4,3,supraincarcare
177,3,2,0,4.8,3,0.7849830029855109,4,3,supraincarcare
84,3,2,0,1.0,2,0.11996063563192885,0,3,blocaj
153,3,5,0,1.0,4,0.6009443349919499,0,3,supraincarcare
59,0,1,1,0.0,1,0.9320197324526786,0,0,autonomie_buna
178,2,3,0,4.1,4,0.8573144765271571,3,3,supraincarcare
66,1,1,0,0.7,1,0.4457100420781884,1,1,progres
134,0,3,0,3.5,2,0.8453849004358212,5,2,supraincarcare
121,2,1,1,2.0,4,0.8959123966421143,0,3,autonomie_buna
118,0,1,1,4.5,3,0.98,5,2,supraincarcare
194,2,3,0,5.8,4,0.38703707748761074,4,3,progres
107,0,2,0,2.0,3,0.4738352956406062,0,0,progres
118,2,3,0,2.0,3,0.42406654480198464,0,3,progres
104,1,2,1,2.4,2,0.4434769557984046,2,1,progres
96,2,2,1,2.4,1,0.3827160294951082,2,2,progres
85,1,1,1,0.7,1,0.06185198104983815,1,1,progres
141,4,4,0,2.0999999999999996,2,0.3981910620210721,3,3,blocaj
82,1,1,0,1.0,1,0.6249748201261333,0,1,progres
118,2,1,1,2.0,3,0.41959298306849735,0,3,progres
161,1,1,0,4.8,4,0.9102208604099098,4,3,supraincarcare
218,1,3,1,5.5,4,0.5420240187825739,5,3,progres
120,0,4,0,2.7,2,0.8547013900133082,1,1,progres
183,1,3,0,5.5,4,0.6379528313505575,5,3,supraincarcare
152,4,3,0,2.4,4,0.675842184910276,2,3,supraincarcare
143,2,1,1,2.4,4,0.658446146918449,2,3,supraincarcare
93,4,2,0,2.0,2,0.7121557861735953,0,3,blocaj
142,2,4,0,2.4,2,0.5574607313773416,2,3,progres
149,2,1,1,3.4,4,0.6363939005132313,2,3,supraincarcare
105,0,1,1,4.1,1,0.6472832407563052,3,1,progres
94,1,2,1,0.0,2,0.4903401879136637,0,1,progres
90,1,1,1,1.7,1,0.6662148523782225,1,1,progres
188,2,4,0,4.4,4,0.98,2,3,supraincarcare
107,2,1,0,1.0,3,0.5064267716592726,0,2,progres
80,0,3,1,1.0,1,0.6192150908823447,0,0,progres
76,3,2,1,2.0999999999999996,1,0.8451541302934997,3,3,supraincarcare
167,1,1,1,5.5,3,0.8786612916772367,5,3,supraincarcare
134,1,2,1,4.1,3,0.5788312224514187,3,3,progres
126,1,1,1,1.0,4,0.0878277443623996,0,2,progres
124,2,1,1,4.5,2,0.5999315621067339,5,3,supraincarcare
164,1,1,0,4.1,4,0.05,3,3,blocaj
91,0,1,0,3.8,2,0.8626654808100447,4,1,progres
158,1,2,1,2.7,4,0.5600792571796207,1,2,progres
97,0,2,0,3.0999999999999996,1,0.7690355912814805,3,1,progres
71,1,3,0,0.0,1,0.3558809088520547,0,1,progres
82,4,1,0,3.0999999999999996,1,0.0834726797943092,3,3,blocaj
126,0,3,1,1.7,2,0.614904514919406,1,1,progres
162,1,1,1,4.5,4,0.5356677592976934,5,3,progres
87,3,3,0,1.0,1,0.46995857322606827,0,3,progres
124,1,3,0,4.1,2,0.577728475394031,3,3,progres
42,1,1,1,0.0,1,0.98,0,1,autonomie_buna
188,2,2,0,5.8,4,0.7727711391686592,4,3,supraincarcare
99,0,1,1,2.4,3,0.9230879276834987,2,0,autonomie_buna
176,2,3,1,4.5,4,0.7354227404373731,5,3,supraincarcare
174,0,1,0,5.1,3,0.7920046736468265,3,2,supraincarcare
178,1,5,0,3.4,3,0.5287333517136366,2,3,progres
149,1,2,0,2.0,4,0.06147558022115373,0,2,progres
75,0,2,1,2.0999999999999996,1,0.5050615377506661,3,0,progres
118,1,1,0,2.4,4,0.7434237356096216,2,2,supraincarcare
120,0,1,0,2.0,3,0.3899650740263323,0,1,progres
130,1,2,1,3.0999999999999996,3,0.5848924029503563,3,3,progres
104,2,1,0,1.7,2,0.36096192506463454,1,2,progres
163,3,4,1,1.7,4,0.9478119203509902,1,3,autonomie_buna
139,0,3,0,0.0,2,0.7279092301569171,0,1,progres
99,2,4,1,1.4,1,0.7030360467031868,2,2,supraincarcare
154,1,3,1,1.7,4,0.6386772537696498,1,2,supraincarcare
45,1,1,1,0.0,1,0.5411410443613288,0,1,progres
118,4,4,0,1.4,1,0.5173640199859211,2,3,blocaj
126,3,2,0,1.7,3,0.14005332339573312,1,3,blocaj
64,0,1,1,2.0,1,0.05,0,0,progres
140,1,1,1,3.4,4,0.5572514512614152,2,3,progres
134,1,3,0,2.0,2,0.6127874464197351,0,2,supraincarcare
176,3,6,1,4.5,1,0.8437970652846016,5,3,supraincarcare
117,2,1,1,2.4,4,0.8826346525951105,2,3,supraincarcare
153,0,2,0,5.5,3,0.8976123397407485,5,2,supraincarcare
165,0,3,0,4.5,2,0.32028192268494526,5,2,blocaj
135,1,1,1,4.5,3,0.43424928100390087,5,3,progres
169,1,3,0,5.1,3,0.629553809201852,3,3,supraincarcare
104,0,2,1,2.4,1,0.98,2,0,autonomie_buna
144,1,2,1,3.8,4,0.9151435524623719,4,3,supraincarcare
72,2,1,0,1.0,2,0.8128594105854835,0,2,supraincarcare
133,0,1,0,4.5,3,0.5370453525297695,5,2,progres
163,4,2,1,2.7,4,0.3683943185407522,1,3,progres
126,2,2,1,1.0,3,0.6445155870039204,0,3,supraincarcare
117,1,1,0,1.7,3,0.3117343493663352,1,2,progres
123,1,3,0,2.7,2,0.4747046578204331,1,2,progres
91,0,2,1,1.0,1,0.5801013211738014,0,0,progres
110,2,1,0,3.8,2,0.9390256221756189,4,3,supraincarcare
151,2,3,1,1.0,4,0.40837896229044657,0,3,progres
168,2,1,0,6.5,3,0.05,5,3,blocaj
120,1,2,0,1.4,2,0.698552533237693,2,2,supraincarcare
157,1,1,0,4.8,4,0.3832367071531031,4,3,progres
139,2,1,1,3.4,4,0.5562411496016753,2,3,progres
159,2,3,1,1.0,4,0.5866120474601937,0,3,progres
